C08-0001.txt,
C08-0002.txt,
C08-0003.txt,
C08-0004.txt,
C08-0005.txt,
C08-0006.txt,
C08-0007.txt,
C08-0008.txt,
C08-0009.txt,
C08-0010.txt,
C08-0011.txt,
C08-0012.txt,
C08-0013.txt,
C08-0014.txt,YU (I-jan
C08-0015.txt,IEN ( Chi-po ,LI (Hsiao-tan
C08-0016.txt,
C08-0017.txt,
C08-0018.txt,
C08-0019.txt,
C08-0020.txt,HSU (Kuo-o hdn
C08-0021.txt,
C08-0022.txt,LIN (T
C08-0023.txt,
C08-0024.txt,
C08-0025.txt,
C08-0026.txt,
C08-0027.txt,
C08-0028.txt,
C08-0029.txt,
C08-0030.txt,
C08-0031.txt,
C08-0032.txt,
C08-0033.txt,
C08-0034.txt,
C08-0035.txt,
C08-0036.txt,CWG (Yk-fen
C08-0037.txt,CHOU (Chk-t ao
C08-0038.txt,
C08-0039.txt,
C08-0040.txt,AI ( Kuo- 1 iang
C08-0041.txt,LDJ (Hui
C08-0042.txt,LIIJ (Hui
C08-0043.txt,CHENG (Ch9ing-shan
C08-0044.txt,CHOU (Ch
C08-0045.txt,AI (Kuo-liq
C08-0046.txt,HU (wen-pin
C08-0047.txt,
C08-0048.txt,
C08-0049.txt,SUN (Shu-5
C08-0050.txt,
C08-0051.txt,HU (-mi
C08-0052.txt,
C08-0053.txt,
C08-0054.txt,
C08-0055.txt,
C08-0056.txt,
C08-0057.txt,CRO (I-hsk
C08-0058.txt,WANG (Lin
C08-0059.txt,
C08-0060.txt,
C08-0061.txt,
C08-0062.txt,
C08-0063.txt,
C08-0064.txt,
C08-0065.txt,
C08-0066.txt,
C08-0067.txt,
C08-0068.txt,
C08-0069.txt,WEI (TZU-
C08-0070.txt,
C08-0071.txt,
C08-0072.txt,
C08-0073.txt,
C08-0074.txt,
C08-0075.txt,
C08-0076.txt,
C08-0077.txt,LUNO (Ch
C08-0078.txt,
C08-0079.txt,CWG (Chewfan
C08-0080.txt,
C08-0081.txt,MAN (Ying-she
C08-0082.txt,
C08-0083.txt,
C08-0084.txt,
C08-0085.txt,LIN (Hum-chang
C08-0086.txt,FENG (Cheng
C08-0087.txt,
C08-0088.txt,LI (Hsin-t 
C08-0089.txt,
C08-0090.txt,
